"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,11,1,9.85363259193116,24.8847507967443,16.0604132293822,0.562342399318437,0.562342399318437,0.294837957654983,0.759956486399866,0.0481116140800353,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.534094376456459
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,12,1,8.82499797947943,25.0600777915321,16.5178385975774,0.457425368195192,0.457425368195192,0.30323539795817,0.759956486399866,0.0425707153128028,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.436129560479304
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,13,1,7.90885263517406,25.1671011459633,16.9288525622942,0.411013964716801,0.411013964716801,0.310780815139782,0.759956486399866,0.0419245659716253,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.39227643046419
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,14,1,7.10332031227961,25.2145429896952,17.2876222837214,0.358769721427194,0.358769721427194,0.317367129602758,0.759956486399866,0.0397393053867703,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.343096657825151
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,15,1,6.39306166059088,25.2103718100681,17.6023982191777,0.314775935456289,0.314775935456289,0.323145803700575,0.759956486399866,0.0376679485171489,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.30161909959182
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,16,1,5.73302877799852,25.1603468677747,17.9132372188993,0.310838999721597,0.310838999721597,0.328852203313616,0.759956486399866,0.0412882240524756,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.297391502258825
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,17,1,5.15978512419415,25.0699444240193,18.1787860326365,0.265548813737205,0.265548813737205,0.333727163178082,0.759956486399866,0.0376679485171489,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.254825401876026
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,18,1,4.64519270719855,24.9447402776127,18.422199960224,0.24341392758754,0.24341392758754,0.3381957695738,0.759956486399866,0.0373809885268093,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.233806793461671
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,19,1,4.17829502796042,24.7889195850653,18.6507676689681,0.228567708744063,0.228567708744063,0.342391828259805,0.759956486399866,0.0382484940649392,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.219602562577169
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,20,1,3.72280379788305,24.6049713750999,18.8987506323759,0.247982963407789,0.247982963407789,0.34694431326876,0.759956486399866,0.0477450927042999,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.2370910127531
